"scale","quad_id","sa_entropy","boot_sd","boot_cv","boot_se","env_elev","crown_equivalent_individuals","present_species_count","composition_cluster","composition_type","brightness_n_pixels","mean_pixel_brightness","median_pixel_brightness","sd_pixel_brightness","blue_brightness_n_pixels","mean_blue_pixel_brightness","green_brightness_n_pixels","mean_green_pixel_brightness","red_brightness_n_pixels","mean_red_pixel_brightness","nir_brightness_n_pixels","mean_nir_pixel_brightness"
"10m","1016_c",2.95819253039896,0.00748626805683048,0.00253068993309264,0.000894780175866999,215.220033813211,1.61012814052502,4,"10m_C4","FRAMCO+AEFL+QUMU",5061,0.0389289434110782,0.0382041037082672,0.0055664983271435,5061,0.0120785779503273,5061,0.0312860869589414,5061,0.0771845951161043,5061,0.33736753240743
"10m","1016_d",2.90558281989579,0.0079824409651117,0.00274727703868995,0.000954084181382435,212.248617913081,0.798404683371569,3,"10m_C5","LITU+LIST2+ACNE2",5267,0.0401104623107026,0.0392626449465752,0.00610875672690596,5267,0.0126609156972932,5267,0.0323096182145902,5267,0.0833993038483134,5267,0.377571521842471
"10m","1017_a",2.93546130857236,0.00674688308514684,0.00229840640905199,0.00080640676872018,211.734601693465,0.517014279931239,2,"10m_C4","FRAMCO+AEFL+QUMU",4329,0.0427051591997776,0.0394377037882805,0.0105861997928273,4329,0.0139321701494942,4329,0.0342070909244015,4329,0.0834351069955119,4329,0.356873058789012
"10m","1017_b",2.86637374546051,0.00611037683690529,0.00213174462910928,0.00073032972092834,215.076963286993,1.9015749066924,3,"10m_C4","FRAMCO+AEFL+QUMU",4401,0.0407722305063767,0.0402370616793633,0.00636748791828705,4401,0.0124747982014969,4401,0.0327344785691606,4401,0.0827547834952028,4401,0.369752473620001
"10m","1017_c",2.83649915251303,0.00822136755960634,0.00289842059438746,0.000982641371509518,215.087201309921,1.77602282590588,2,"10m_C2","FAGR+LIST2+LITU",6969,0.0422091756089784,0.0418475791811943,0.00661331292950146,6969,0.0138158985772934,6969,0.0336100828323267,6969,0.0835120553949445,6969,0.369365620751975
"10m","1017_d",2.88526799565235,0.00859421150198268,0.00297865276810779,0.00102720474618404,212.757936746236,0.71131050672503,3,"10m_C4","FRAMCO+AEFL+QUMU",6878,0.0458137486525385,0.0451827123761177,0.00915194642758242,6878,0.0151661800259109,6878,0.0362760721142778,6878,0.0873808923967276,6878,0.370688072873269
"10m","1018_a",2.96854841195814,0.0074471950954619,0.00250869922331821,0.000890110063739084,215.337786976919,2.18019743619064,4,"10m_C4","FRAMCO+AEFL+QUMU",5184,0.0370063137738781,0.0362849067896605,0.00451423628033565,5184,0.0116806706201616,5184,0.0297228336477361,5184,0.0708186579613159,5184,0.312678685738363
"10m","1018_b",3.19511935884301,0.00673667138394276,0.00210842557893743,0.000805186236977271,216.849515360925,1.05355319058638,4,"10m_C4","FRAMCO+AEFL+QUMU",4436,0.0412990038956678,0.0384966023266315,0.00981688983605926,4436,0.0199372540030603,4436,0.0356322299821261,4436,0.0682763005508559,4436,0.265520617769621
"10m","1018_c",3.12950407414604,0.00686991550208975,0.00219520899775929,0.000821111955180752,220.476214907019,0.884422692381592,4,"10m_C4","FRAMCO+AEFL+QUMU",4161,0.042325175591789,0.0375581569969654,0.0137018366328971,4161,0.0152544194963927,4161,0.0346580820513393,4161,0.0792817318132421,4161,0.337425610749223
"10m","1018_d",2.8932964171842,0.00691528027196375,0.00239010432214678,0.00082653408226168,218.541997239874,2.94302221655396,5,"10m_C4","FRAMCO+AEFL+QUMU",6240,0.0457758329498271,0.0437991190701723,0.0104747825750295,6240,0.0158224683067316,6240,0.03680925022409,6240,0.0891522874593138,6240,0.367481986677919
"10m","1019_a",2.92391293926913,0.00798267791171646,0.00273013529387501,0.000954112501918525,220.841741807985,2.27059138248665,5,"10m_C4","FRAMCO+AEFL+QUMU",6534,0.0493315034516026,0.0478542968630791,0.0123098953459861,6534,0.0176963802061594,6534,0.0397615972997166,6534,0.0960999593847455,6534,0.406215544062369
"10m","1019_b",2.84162910216819,0.00984391572000021,0.00346418035784093,0.00117657296964208,222.113049964724,0.780848314500705,2,"10m_C4","FRAMCO+AEFL+QUMU",7882,0.0586163897426037,0.0586893912404776,0.0149792795537709,7882,0.0214114875885966,7882,0.0468490022809222,7882,0.113201548136829,7882,0.487014378940536
"10m","1019_c",2.85535179738726,0.00926081338950231,0.00324331782793848,0.00110687891088402,223.652157244852,0.903843112348188,2,"10m_C3","QUAL+ACSA3C+CACA38",7598,0.0507911670380366,0.050508638843894,0.0110056472117071,7598,0.0196620939399063,7598,0.0415495435500523,7598,0.107072530111562,7598,0.5026532628681
"10m","1019_d",2.88357923366294,0.00865505771259106,0.00300149814215327,0.00103447725935291,222.199734914818,1.08155620611961,5,"10m_C3","QUAL+ACSA3C+CACA38",6989,0.0480844126834384,0.0483461134135723,0.00924143581167445,6989,0.01967991954623,6989,0.0396826644011461,6989,0.101318811659871,6989,0.493163777327668
"10m","102_a",2.87886431455721,0.00843466065314706,0.00292985696147489,0.00100813477226685,211.941736988618,1.62990376815278,4,"10m_C2","FAGR+LIST2+LITU",5286,0.0604335810355574,0.0600940603762865,0.0180675637442115,5286,0.0179127078524239,5286,0.0481524491111124,5286,0.115586680233531,5286,0.494999830945664
"10m","102_b",2.8625639888642,0.00853248401461096,0.0029807138103475,0.00101982690029514,211.944864625455,2.53973712459416,5,"10m_C2","FAGR+LIST2+LITU",5853,0.0560150635189253,0.0540603660047054,0.0167080394037685,5853,0.0163739493846756,5853,0.0450913708043896,5853,0.101237867595909,5853,0.440267047233181
"10m","102_c",2.78967697185516,0.00823388017045361,0.00295155326352284,0.000984136914555731,211.40348108527,2.07314422421056,5,"10m_C2","FAGR+LIST2+LITU",5277,0.0613228883255419,0.0608924739062786,0.0180327455209548,5277,0.0179924584536099,5277,0.0487481250176976,5277,0.116597848592295,5277,0.504038508787641
"10m","102_d",2.80271981295096,0.231294063586277,0.0825248612142752,0.0276449281967527,211.009692875539,0.983449594739073,4,"10m_C2","FAGR+LIST2+LITU",7148,0.0588029212014521,0.0593844670802355,0.0150729690120136,7148,0.0171413239835627,7148,0.0466971386922896,7148,0.118853294820612,7148,0.523188595719444
"10m","1020_a",2.76442731911433,0.00864374367688622,0.00312677552313276,0.00103312497343677,223.473557993338,2.04140138725371,4,"10m_C3","QUAL+ACSA3C+CACA38",7266,0.0474953152141397,0.0474897529929876,0.00878035209862972,7266,0.020514494420843,7266,0.0394923424103219,7266,0.102627588751294,7266,0.51092142835081
"10m","1020_b",2.82059080049043,0.00991740864751364,0.00351607494635141,0.00118535705459686,225.473818347581,3.82457271105526,4,"10m_C3","QUAL+ACSA3C+CACA38",7202,0.0488838025678329,0.0489563774317503,0.00963074948725994,7202,0.0215150661952569,7202,0.0406742040938751,7202,0.102648010955763,7202,0.490251839399044
"10m","1020_c",2.7554470415512,0.00932147781067979,0.00338292758674549,0.00111412969606002,226.923480290996,2.26984445826949,4,"10m_C3","QUAL+ACSA3C+CACA38",7382,0.0531028146613051,0.0539437383413315,0.0113985445903461,7382,0.0206230222842882,7382,0.0434508959091898,7382,0.109745651370983,7382,0.517821369536849
"10m","1020_d",2.81424667867297,0.00826291511944547,0.00293610193522259,0.000987607254726294,224.540947553813,2.57410366156804,6,"10m_C3","QUAL+ACSA3C+CACA38",6971,0.0499756055840109,0.0502478778362274,0.0102735818877107,6971,0.0206470587095545,6971,0.0412549344541499,6971,0.10721707934668,6971,0.519334526639162
"10m","1021_a",2.81339299677194,0.114829072933486,0.0408151556022353,0.0137246993153448,225.720469515612,2.21030643382948,5,"10m_C3","QUAL+ACSA3C+CACA38",6804,0.0501092568353073,0.0502129346132278,0.0106072261565494,6804,0.018404828151034,6804,0.0402446542711073,6804,0.107577880058853,6804,0.519987195561312
"10m","1021_b",2.75768788029689,0.0825121458344002,0.0299207703757674,0.00986208773188468,228.146504415751,1.73380549740423,5,"10m_C3","QUAL+ACSA3C+CACA38",6499,0.0489184117610454,0.0485392361879349,0.0104118286082948,6499,0.0171613105466016,6499,0.039774159220137,6499,0.105373925786863,6499,0.500759899573044
"10m","1021_c",2.82256488367107,0.290536993006349,0.102933680882642,0.0347258126111175,228.892985337638,2.36058300199607,5,"10m_C3","QUAL+ACSA3C+CACA38",7396,0.052376805128718,0.0529061108827591,0.0111714736065353,7396,0.0170521000987614,7396,0.0420834301756975,7396,0.112584388057985,7396,0.5364512516644
"10m","1021_d",2.75022438829374,0.114481060930654,0.0416260801911071,0.0136831039251272,226.567816787537,1.74154397167364,4,"10m_C3","QUAL+ACSA3C+CACA38",6058,0.0500658019001544,0.0503994654864073,0.0100832769226114,6058,0.0196022747918866,6058,0.0409902043624076,6058,0.107886745849262,6058,0.522055680681083
"10m","1022_a",2.87245163627917,0.297686562543375,0.103635012956731,0.0355803496166254,227.330027289585,1.48208894390331,5,"10m_C3","QUAL+ACSA3C+CACA38",7025,0.0528994607397776,0.0535331070423126,0.0115170684241608,7025,0.0170436035743526,7025,0.0423699031014755,7025,0.11293977065378,7025,0.534242416461443
"10m","1022_b",2.75507659054856,0.11616623921317,0.0421644318752098,0.0138845212546364,229.699238799512,2.84682405754625,9,"10m_C3","QUAL+ACSA3C+CACA38",6887,0.0507970850406796,0.051264114677906,0.0103030682946034,6887,0.0156930225758173,6887,0.0405525313829977,6887,0.108972149805787,6887,0.510886888254428
"10m","1022_c",2.73484782987417,0.113264519468914,0.041415291275685,0.0135376994091758,232.599515802881,1.76986093569322,7,"10m_C4","FRAMCO+AEFL+QUMU",7643,0.0577179101573229,0.0580953173339367,0.0138477938950697,7643,0.0190726761615434,7643,0.045728552276275,7643,0.116056768073708,7643,0.517302263937788
"10m","1022_d",2.91181223364855,0.332187825091971,0.114082845471026,0.0397040392222493,228.856033194099,1.36525505162967,4,"10m_C4","FRAMCO+AEFL+QUMU",7136,0.0504043931997644,0.0496735647320747,0.0112635905595789,7136,0.0173623469710342,7136,0.0409179913766192,7136,0.107911940110124,7136,0.514358464296105
"10m","1023_a",3.18306549631088,0.231652845765114,0.0727766506952482,0.0276878108692192,231.37602484866,0.334058837896278,2,"10m_C4","FRAMCO+AEFL+QUMU",8477,0.0549536438849339,0.0538203790783882,0.0127981693117473,8477,0.017725718386755,8477,0.0438128736047131,8477,0.113842304426823,8477,0.532524578228999
"10m","1023_b",2.81749044961789,0.307605875464628,0.109177255776092,0.0367659342754676,235.182448725475,2.40128917175452,4,"10m_C1","QUAL+FRAMCO+QURU",8864,0.0578057451933515,0.0566050205379725,0.0143518556852609,8864,0.0184695590152318,8864,0.0457068696266808,8864,0.114744170853967,8864,0.511582109256385
"10m","1023_c",2.73439639370514,0.192960734051807,0.0705679449022177,0.0230632189816885,238.52812463886,1.70783157709603,4,"10m_C1","QUAL+FRAMCO+QURU",8166,0.0646369020034202,0.0652834884822369,0.0154906026232326,8166,0.0213891440647492,8166,0.0513787525498913,8166,0.115790376093087,8166,0.477422628387218
"10m","1023_d",2.82061977402042,0.00929154598812646,0.00329415048199941,0.0011105521589955,236.423884426848,0.501919272804511,2,"10m_C4","FRAMCO+AEFL+QUMU",7237,0.0577064244172097,0.0576714016497135,0.0147086590288916,7237,0.0187181756085481,7237,0.0459690367054449,7237,0.105316037618088,7237,0.441794509229816
"10m","1024_a",2.73340197013786,0.0102223194621573,0.0037397790642705,0.00122180086749262,239.777762948735,1.00694861294296,3,"10m_C6","CACA38+FRAMCO+ACSA3C",7733,0.0597320532708778,0.0602098777890205,0.0129685200251791,7733,0.0202642094538885,7733,0.0475283720214875,7733,0.118058683853512,7733,0.505783577004642
"10m","1024_b",2.90287216759859,0.193403405087497,0.0666248439205269,0.0231161282903265,241.048074323903,1.41850714351307,3,"10m_C6","CACA38+FRAMCO+ACSA3C",6282,0.0541183092352388,0.0531288273632526,0.0138133294271903,6282,0.0199546337965247,6282,0.0434863780605447,6282,0.102986645166314,6282,0.427506583810721
"10m","1024_c",2.63532749390031,0.331409597352898,0.125756513420049,0.0396110232164176,243.087610993115,1.30521435372436,3,"10m_C3","QUAL+ACSA3C+CACA38",6205,0.0522796873672656,0.0512621514499187,0.012893176991074,6205,0.0186188085132599,6205,0.0416616770809256,6205,0.108242895743177,6205,0.471932030245524
"10m","1024_d",2.70595964160742,0.140084384116495,0.0517688371853471,0.0167432863617023,241.887303069092,1.81311079862733,2,"10m_C6","CACA38+FRAMCO+ACSA3C",7811,0.0564822151481003,0.0573444217443466,0.0117934796588609,7811,0.0197642377584041,7811,0.0449329057973691,7811,0.115604530836134,7811,0.50547208667442
"10m","103_a",2.82616960350146,0.0098188097089085,0.00347424644888388,0.00117357222736977,210.958742944542,1.67067330632836,5,"10m_C5","LITU+LIST2+ACNE2",7116,0.0531355316558054,0.05133356153965,0.0148602201845065,7116,0.0162256002733215,7116,0.0426422346033031,7116,0.0981647187853045,7116,0.433573651883925
"10m","103_b",2.80824447269157,0.00885137989627496,0.00315192640183187,0.00105794224841151,211.119806881755,1.85202683799358,5,"10m_C2","FAGR+LIST2+LITU",6618,0.063502079028446,0.0611201133579016,0.0213511648311109,6618,0.0187340094905,6618,0.0506607125854133,6618,0.111908305932339,6618,0.470141421732256
"10m","103_c",2.79655587340317,0.00812057076180696,0.00290377561880247,0.000970593849863607,212.039684116037,1.80761478649763,3,"10m_C2","FAGR+LIST2+LITU",6621,0.058582828246398,0.0571776553988457,0.0173352646431629,6621,0.0173511497308651,6621,0.0467371815677378,6621,0.107013814453997,6621,0.46138062814867
"10m","103_d",2.83678165753289,0.00869019929856447,0.00306340083505835,0.00103867748224619,211.721009594389,2.10491207647432,3,"10m_C5","LITU+LIST2+ACNE2",7054,0.0587418104060098,0.0584553051739931,0.0154690903095757,7054,0.0196559041489946,7054,0.0476975314513459,7054,0.105930561871492,7054,0.452734875244107
"10m","104_a",2.83043456250889,0.00803070264176101,0.00283726843507826,0.000959852555049005,212.98351331174,0.914706594559041,3,"10m_C5","LITU+LIST2+ACNE2",5827,0.0598620135869025,0.0583800226449966,0.0181013467911898,5827,0.0182829668292,5827,0.047675234986796,5827,0.106083771464651,5827,0.447313634266274
"10m","104_b",2.79179141215578,0.159603703606846,0.0571689213284035,0.0190762912706629,213.239345552033,2.45338208953865,3,"10m_C2","FAGR+LIST2+LITU",5579,0.0546908351270705,0.0534160882234573,0.0151151787052546,5579,0.0179933761971643,5579,0.04426197811478,5579,0.102327679496854,5579,0.44432337536433
"10m","104_c",2.80114049930835,0.176223648331092,0.0629113921185332,0.0210627546126604,214.901035733266,1.31405558024518,3,"10m_C2","FAGR+LIST2+LITU",7448,0.0538826147421982,0.0524066649377346,0.0144767306668965,7448,0.0179968172636337,7448,0.0436964017578937,7448,0.10090116744037,7448,0.446504472125878
"10m","104_d",2.82167506892261,0.231974554932998,0.0822116470772702,0.0277262624693532,214.754920293346,1.21894543899655,3,"10m_C5","LITU+LIST2+ACNE2",7943,0.0509049720566447,0.0478751622140408,0.0135738472426179,7943,0.0187153360411766,7943,0.0419762816507727,7943,0.0976935546697358,7943,0.443059105841854
"10m","105_a",2.82971625247808,0.0083778864505547,0.00296068075490534,0.0010013489571458,216.77378732126,3.41001968051456,4,"10m_C5","LITU+LIST2+ACNE2",8027,0.0579917520461937,0.0570794604718685,0.0153305060243254,8027,0.0219387609908144,8027,0.0481470821313571,8027,0.102852455847916,8027,0.431239694631997
"10m","105_b",2.90937433334239,0.0107892362442011,0.00370843865657057,0.00128956038319367,216.75537798381,2.65305170764072,3,"10m_C5","LITU+LIST2+ACNE2",7017,0.0605778249233613,0.0596545301377773,0.0167012373141058,7017,0.022648692570336,7017,0.050178568781651,7017,0.103865582940116,7017,0.423860306369497
"10m","105_c",2.94240837052683,0.0104212998361005,0.00354175849297038,0.00124558357105591,218.353015211628,3.30664618770811,4,"10m_C5","LITU+LIST2+ACNE2",7273,0.0612452502939817,0.0612698905169964,0.0166483551105671,7273,0.0215616469312785,7273,0.0500914227436935,7273,0.110042471138931,7273,0.454821441787742
"10m","105_d",2.99106770863526,0.00775303069777255,0.00259206124802506,0.000926664409902555,218.440224988172,1.19367634583857,3,"10m_C5","LITU+LIST2+ACNE2",6731,0.0545984126041892,0.0521879829466343,0.0159731466498788,6731,0.0206223066159908,6731,0.0454403243087638,6731,0.0930706545178057,6731,0.369849660046174
"10m","106_a",2.99575414886308,0.00854024380536456,0.00285078260130447,0.00102075437268626,219.810407032863,3.41660572785141,5,"10m_C5","LITU+LIST2+ACNE2",6919,0.0552319568267041,0.055565632879734,0.0137485219843113,6919,0.0210767654280668,6919,0.0459650808622269,6919,0.0934553175864652,6919,0.365637417682641
"10m","106_b",2.9149295404359,0.0106376946673524,0.00364938312222863,0.00127144770037835,219.959361041229,1.38841097282818,5,"10m_C5","LITU+LIST2+ACNE2",7876,0.0655485980651153,0.065566785633564,0.0185977185801174,7876,0.0229688103378862,7876,0.0536122885071932,7876,0.116084978964644,7876,0.48531806386275
"10m","106_c",2.80868371542098,0.0081575680971913,0.00290440965367602,0.000975015877235657,221.911895511367,3.33316798038625,3,"10m_C3","QUAL+ACSA3C+CACA38",5803,0.0535797156103362,0.0541422925889492,0.012657359541174,5803,0.0155421643321525,5803,0.04209855674575,5803,0.102152953190855,5803,0.449506553470133
"10m","106_d",2.87636428076548,0.00847831292543936,0.00294757968666717,0.00101335221673747,221.576441762942,2.95624196364013,7,"10m_C2","FAGR+LIST2+LITU",6677,0.057994846827301,0.0572312287986279,0.0160773770696342,6677,0.0177055327912885,6677,0.0458246853809668,6677,0.101735714170132,6677,0.424990477888372
"10m","107_a",2.89977019509019,0.00834377591977952,0.00287739212366103,0.000997271968919588,223.898730558301,1.59893280012507,8,"10m_C3","QUAL+ACSA3C+CACA38",6298,0.0530919933936503,0.0513717141002417,0.0145224382899779,6298,0.0183316991533648,6298,0.0426248317619864,6298,0.10218067122608,6298,0.428367160437229
"10m","107_b",2.85884884722456,0.00833515833061144,0.00291556454224693,0.00099624197000787,224.522451043562,3.11531175160469,4,"10m_C3","QUAL+ACSA3C+CACA38",6473,0.0644549863934103,0.0638793408870697,0.0195071937341012,6473,0.0190457601431302,6473,0.0505858367658269,6473,0.114918416500385,6473,0.465920029045137
"10m","107_c",2.7491911778205,0.00967972528446859,0.00352093567102978,0.00115694845904944,226.872417963874,1.05665620042836,3,"10m_C4","FRAMCO+AEFL+QUMU",8264,0.0523742230952558,0.0529387705028057,0.0108795422128462,8264,0.0199746674005624,8264,0.0425886468311303,8264,0.107462536928999,8264,0.476503533108641
"10m","107_d",2.80644054003199,0.160866714717353,0.0573205497934831,0.0192272499719814,226.425019455554,1.24651785938231,7,"10m_C6","CACA38+FRAMCO+ACSA3C",7581,0.0509283143819133,0.0508548319339752,0.0115368980020066,7581,0.0186863592073991,7581,0.0410316174330372,7581,0.103092953632047,7581,0.451553090799533
"10m","108_a",2.78917136137195,0.231992224746373,0.0831760385752202,0.0277283744159999,228.128672043015,2.65746867676777,5,"10m_C4","FRAMCO+AEFL+QUMU",7856,0.0558340695571409,0.0554392840713263,0.0134722681080701,7856,0.0184661195232097,7856,0.0446358895959686,7856,0.110523875147408,7856,0.48578667980395
